filename,width,height,class,xmin,ymin,xmax,ymax
4597.png,128,115,pink triangle,338,25,466,140
4597.png,128,115,pink triangle,32,178,160,293
4597.png,99,102,purple diamond,185,178,284,280
4597.png,99,102,purple diamond,338,178,437,280
4597.png,99,102,purple diamond,185,331,284,433
4598.png,128,62,blue rectangle,32,32,160,94
4598.png,128,62,blue rectangle,185,32,313,94
4598.png,127,66,black oval,338,32,465,98
4598.png,127,66,black oval,32,224,159,290
4598.png,127,66,black oval,185,224,312,290
4598.png,127,66,black oval,338,224,465,290
4599.png,128,104,red star,32,32,160,136
4599.png,128,104,red star,185,32,313,136
4599.png,128,104,red star,338,32,466,136
4599.png,128,64,purple rectangle,96,224,224,288
4599.png,128,64,purple rectangle,249,224,377,288
4600.png,170,166,red triangle,42,42,212,208
4600.png,170,138,white star,263,42,433,180
4600.png,170,138,white star,173,263,343,401
4601.png,99,102,pink diamond,32,25,131,127
4601.png,99,102,pink diamond,185,25,284,127
4601.png,99,102,pink diamond,338,25,437,127
4601.png,99,102,pink diamond,32,178,131,280
4601.png,99,102,pink diamond,185,178,284,280
4601.png,99,102,pink diamond,338,178,437,280
4601.png,99,102,pink diamond,121,331,220,433
4601.png,99,102,pink diamond,274,331,373,433
4602.png,124,128,orange diamond,32,32,156,160
4602.png,124,128,orange diamond,185,32,309,160
4602.png,124,128,orange diamond,338,32,462,160
4602.png,124,128,orange diamond,32,224,156,352
4602.png,124,128,orange diamond,185,224,309,352
4602.png,124,128,orange diamond,338,224,462,352
4603.png,128,62,red rectangle,32,32,160,94
4603.png,127,66,brown oval,185,32,312,98
4603.png,127,66,brown oval,338,32,465,98
4603.png,127,66,brown oval,32,224,159,290
4603.png,127,66,brown oval,185,224,312,290
4603.png,127,66,brown oval,338,224,465,290
4604.png,170,88,red oval,42,42,212,130
4604.png,170,85,purple rectangle,263,42,433,127
4604.png,170,85,purple rectangle,42,263,212,348
4604.png,170,85,purple rectangle,263,263,433,348
4605.png,170,88,brown oval,42,42,212,130
4605.png,170,88,brown oval,263,42,433,130
4605.png,170,88,brown oval,42,263,212,351
4605.png,170,88,brown oval,263,263,433,351
4606.png,169,170,blue circle,42,42,211,212
4606.png,170,153,black triangle,263,42,433,195
4606.png,170,153,black triangle,173,263,343,416
4607.png,170,82,blue rectangle,42,42,212,124
4607.png,165,170,brown diamond,263,42,428,212
4607.png,165,170,brown diamond,42,263,207,433
4607.png,165,170,brown diamond,263,263,428,433
4608.png,249,256,purple diamond,144,144,393,400
4609.png,128,128,black square,32,32,160,160
4609.png,128,128,black square,185,32,313,160
4609.png,128,128,black square,338,32,466,160
4609.png,128,128,black square,96,224,224,352
4609.png,128,128,black square,249,224,377,352
4610.png,170,88,red oval,42,42,212,130
4610.png,170,170,white square,263,42,433,212
4610.png,170,170,white square,42,263,212,433
4610.png,170,170,white square,263,263,433,433
4611.png,128,125,blue triangle,32,32,160,157
4611.png,128,125,blue triangle,185,32,313,157
4611.png,128,125,blue triangle,338,32,466,157
4611.png,128,125,blue triangle,32,224,160,349
4611.png,128,125,blue triangle,185,224,313,349
4611.png,128,125,blue triangle,338,224,466,349
4612.png,256,256,black square,144,144,400,400
4613.png,128,123,pink circle,32,32,160,155
4613.png,128,123,pink circle,185,32,313,155
4613.png,128,123,pink circle,338,32,466,155
4613.png,128,123,pink circle,32,224,160,347
4613.png,128,123,pink circle,185,224,313,347
4613.png,127,128,blue circle,338,224,465,352
4614.png,127,66,green oval,32,25,159,91
4614.png,127,66,green oval,185,25,312,91
4614.png,127,66,green oval,338,25,465,91
4614.png,127,66,green oval,32,178,159,244
4614.png,127,66,green oval,185,178,312,244
4614.png,127,66,green oval,338,178,465,244
4614.png,127,66,green oval,121,331,248,397
4614.png,127,66,green oval,274,331,401,397
4615.png,124,128,purple diamond,32,32,156,160
4615.png,124,128,purple diamond,185,32,309,160
4615.png,124,128,purple diamond,338,32,462,160
4615.png,124,128,purple diamond,32,224,156,352
4615.png,124,128,purple diamond,185,224,309,352
4615.png,124,128,purple diamond,338,224,462,352
4616.png,170,153,purple triangle,42,42,212,195
4616.png,170,166,green triangle,263,42,433,208
4616.png,170,166,green triangle,173,263,343,429
4617.png,128,115,pink triangle,32,25,160,140
4617.png,102,102,purple square,185,25,287,127
4617.png,102,102,purple square,338,25,440,127
4617.png,102,102,purple square,32,178,134,280
4617.png,102,102,purple square,185,178,287,280
4617.png,102,102,purple square,338,178,440,280
4617.png,102,102,purple square,185,331,287,433
4618.png,170,85,purple rectangle,42,42,212,127
4618.png,170,85,purple rectangle,263,42,433,127
4618.png,170,85,purple rectangle,173,263,343,348
4619.png,127,66,white oval,32,25,159,91
4619.png,127,66,white oval,185,25,312,91
4619.png,127,66,white oval,338,25,465,91
4619.png,127,66,white oval,32,178,159,244
4619.png,127,66,white oval,185,178,312,244
4619.png,102,102,green circle,338,178,440,280
4619.png,102,102,green circle,121,331,223,433
4619.png,102,102,green circle,274,331,376,433
4620.png,128,64,brown rectangle,32,32,160,96
4620.png,128,64,white rectangle,185,32,313,96
4620.png,128,64,white rectangle,338,32,466,96
4620.png,128,64,white rectangle,96,224,224,288
4620.png,128,64,white rectangle,249,224,377,288
4621.png,128,125,red triangle,32,25,160,150
4621.png,128,125,red triangle,185,25,313,150
4621.png,128,125,red triangle,338,25,466,150
4621.png,128,125,red triangle,32,178,160,303
4621.png,128,125,red triangle,185,178,313,303
4621.png,128,125,red triangle,338,178,466,303
4621.png,128,125,red triangle,121,331,249,456
4621.png,128,125,red triangle,274,331,402,456
4622.png,128,64,purple rectangle,32,32,160,96
4622.png,128,104,orange star,185,32,313,136
4622.png,128,104,orange star,338,32,466,136
4622.png,128,104,orange star,32,224,160,328
4622.png,128,104,orange star,185,224,313,328
4622.png,128,104,orange star,338,224,466,328
4623.png,99,102,black diamond,32,25,131,127
4623.png,99,102,black diamond,185,25,284,127
4623.png,99,102,black diamond,338,25,437,127
4623.png,99,102,black diamond,32,178,131,280
4623.png,102,102,green square,185,178,287,280
4623.png,102,102,green square,338,178,440,280
4623.png,102,102,green square,185,331,287,433
4624.png,170,170,green square,42,42,212,212
4624.png,170,170,green square,263,42,433,212
4624.png,169,170,blue circle,42,263,211,433
4624.png,169,170,blue circle,263,263,432,433
4625.png,170,85,orange rectangle,42,42,212,127
4625.png,165,170,pink diamond,263,42,428,212
4625.png,165,170,pink diamond,42,263,207,433
4625.png,165,170,pink diamond,263,263,428,433
4626.png,127,66,white oval,32,25,159,91
4626.png,127,66,white oval,185,25,312,91
4626.png,127,66,white oval,338,25,465,91
4626.png,127,66,blue oval,32,178,159,244
4626.png,127,66,blue oval,185,178,312,244
4626.png,127,66,blue oval,338,178,465,244
4626.png,127,66,blue oval,185,331,312,397
4627.png,128,115,yellow triangle,32,32,160,147
4627.png,128,104,pink star,185,32,313,136
4627.png,128,104,pink star,338,32,466,136
4627.png,128,104,pink star,32,224,160,328
4627.png,128,104,pink star,185,224,313,328
4627.png,128,104,pink star,338,224,466,328
4628.png,128,115,pink triangle,32,32,160,147
4628.png,128,115,pink triangle,185,32,313,147
4628.png,128,104,yellow star,338,32,466,136
4628.png,128,104,yellow star,96,224,224,328
4628.png,128,104,yellow star,249,224,377,328
4629.png,128,104,green star,32,25,160,129
4629.png,128,104,green star,185,25,313,129
4629.png,128,104,green star,338,25,466,129
4629.png,128,104,green star,32,178,160,282
4629.png,128,104,green star,185,178,313,282
4629.png,128,104,green star,338,178,466,282
4629.png,128,104,green star,121,331,249,435
4629.png,128,104,green star,274,331,402,435
4630.png,170,153,brown triangle,42,42,212,195
4630.png,170,153,brown triangle,263,42,433,195
4630.png,170,85,black rectangle,173,263,343,348
4631.png,102,102,yellow square,32,25,134,127
4631.png,102,102,yellow square,185,25,287,127
4631.png,102,102,yellow square,338,25,440,127
4631.png,102,102,yellow square,32,178,134,280
4631.png,102,102,yellow square,185,178,287,280
4631.png,102,102,yellow square,338,178,440,280
4631.png,128,104,pink star,185,331,313,435
4632.png,170,88,brown oval,42,42,212,130
4632.png,170,138,red star,263,42,433,180
4632.png,170,138,red star,173,263,343,401
4633.png,128,64,purple rectangle,32,32,160,96
4633.png,128,64,purple rectangle,185,32,313,96
4633.png,128,64,purple rectangle,338,32,466,96
4633.png,128,64,purple rectangle,96,224,224,288
4633.png,128,64,purple rectangle,249,224,377,288
4634.png,170,82,green rectangle,42,42,212,124
4634.png,170,170,pink square,263,42,433,212
4634.png,170,170,pink square,173,263,343,433
4635.png,170,88,brown oval,42,42,212,130
4635.png,170,88,brown oval,263,42,433,130
4635.png,170,88,brown oval,42,263,212,351
4635.png,170,88,brown oval,263,263,433,351
4636.png,170,163,pink circle,42,42,212,205
4636.png,170,163,pink circle,263,42,433,205
4636.png,170,163,pink circle,173,263,343,426
4637.png,128,123,purple circle,32,25,160,148
4637.png,128,123,purple circle,185,25,313,148
4637.png,128,123,purple circle,338,25,466,148
4637.png,128,123,purple circle,32,178,160,301
4637.png,128,123,purple circle,185,178,313,301
4637.png,128,123,purple circle,338,178,466,301
4637.png,128,123,purple circle,32,331,160,454
4637.png,128,123,purple circle,185,331,313,454
4637.png,128,123,purple circle,338,331,466,454
4638.png,165,170,white diamond,42,42,207,212
4638.png,170,163,yellow circle,263,42,433,205
4638.png,170,163,yellow circle,42,263,212,426
4638.png,170,163,yellow circle,263,263,433,426
4639.png,170,85,orange rectangle,42,42,212,127
4639.png,170,85,orange rectangle,263,42,433,127
4639.png,170,85,orange rectangle,42,263,212,348
4639.png,170,85,orange rectangle,263,263,433,348
4640.png,128,64,orange rectangle,32,25,160,89
4640.png,128,104,blue star,185,25,313,129
4640.png,128,104,blue star,338,25,466,129
4640.png,128,104,blue star,32,178,160,282
4640.png,128,104,blue star,185,178,313,282
4640.png,128,104,blue star,338,178,466,282
4640.png,128,104,blue star,121,331,249,435
4640.png,128,104,blue star,274,331,402,435
4641.png,127,66,purple oval,32,32,159,98
4641.png,127,66,purple oval,185,32,312,98
4641.png,127,66,purple oval,338,32,465,98
4641.png,127,66,purple oval,32,224,159,290
4641.png,127,66,purple oval,185,224,312,290
4641.png,127,66,purple oval,338,224,465,290
4642.png,256,209,white star,144,144,400,353
4643.png,128,123,brown circle,32,25,160,148
4643.png,128,123,brown circle,185,25,313,148
4643.png,128,123,brown circle,338,25,466,148
4643.png,128,123,brown circle,32,178,160,301
4643.png,128,123,brown circle,185,178,313,301
4643.png,128,123,brown circle,338,178,466,301
4643.png,128,123,brown circle,32,331,160,454
4643.png,128,123,brown circle,185,331,313,454
4643.png,128,123,brown circle,338,331,466,454
4644.png,170,138,brown star,42,85,212,223
4644.png,170,138,brown star,255,85,425,223
4645.png,170,163,white circle,42,42,212,205
4645.png,170,163,white circle,263,42,433,205
4645.png,170,163,white circle,42,263,212,426
4645.png,170,163,white circle,263,263,433,426
4646.png,128,104,red star,32,25,160,129
4646.png,128,104,red star,185,25,313,129
4646.png,128,104,red star,338,25,466,129
4646.png,128,104,red star,32,178,160,282
4646.png,128,104,red star,185,178,313,282
4646.png,128,104,red star,338,178,466,282
4646.png,128,104,red star,32,331,160,435
4646.png,128,104,red star,185,331,313,435
4646.png,128,104,red star,338,331,466,435
4647.png,128,115,brown triangle,32,32,160,147
4647.png,128,115,brown triangle,185,32,313,147
4647.png,128,115,brown triangle,338,32,466,147
4647.png,128,115,brown triangle,32,224,160,339
4647.png,128,115,brown triangle,185,224,313,339
4647.png,128,115,brown triangle,338,224,466,339
4648.png,102,102,pink square,32,25,134,127
4648.png,102,102,pink square,185,25,287,127
4648.png,102,102,pink square,338,25,440,127
4648.png,102,102,pink square,32,178,134,280
4648.png,102,102,pink square,185,178,287,280
4648.png,102,102,pink square,338,178,440,280
4648.png,102,102,pink square,121,331,223,433
4648.png,102,102,pink square,274,331,376,433
4649.png,128,64,purple rectangle,32,25,160,89
4649.png,128,64,purple rectangle,185,25,313,89
4649.png,128,64,purple rectangle,338,25,466,89
4649.png,128,64,purple rectangle,32,178,160,242
4649.png,128,64,purple rectangle,185,178,313,242
4649.png,128,64,purple rectangle,338,178,466,242
4649.png,128,64,purple rectangle,32,331,160,395
4649.png,128,123,white circle,185,331,313,454
4649.png,128,123,white circle,338,331,466,454
4650.png,128,115,brown triangle,32,25,160,140
4650.png,128,115,brown triangle,185,25,313,140
4650.png,128,115,brown triangle,338,25,466,140
4650.png,128,115,brown triangle,32,178,160,293
4650.png,128,115,brown triangle,185,178,313,293
4650.png,128,115,brown triangle,338,178,466,293
4650.png,128,115,brown triangle,121,331,249,446
4650.png,128,115,brown triangle,274,331,402,446
4651.png,128,64,brown rectangle,32,32,160,96
4651.png,128,64,brown rectangle,185,32,313,96
4651.png,128,64,brown rectangle,338,32,466,96
4651.png,128,64,brown rectangle,32,224,160,288
4651.png,128,64,brown rectangle,185,224,313,288
4651.png,128,115,brown triangle,338,224,466,339
4652.png,128,64,brown rectangle,32,25,160,89
4652.png,128,64,brown rectangle,185,25,313,89
4652.png,128,64,brown rectangle,338,25,466,89
4652.png,128,64,brown rectangle,32,178,160,242
4652.png,128,64,brown rectangle,185,178,313,242
4652.png,128,64,brown rectangle,338,178,466,242
4652.png,128,64,brown rectangle,121,331,249,395
4652.png,128,64,brown rectangle,274,331,402,395
4653.png,99,102,red diamond,32,25,131,127
4653.png,99,102,red diamond,185,25,284,127
4653.png,99,102,red diamond,338,25,437,127
4653.png,99,102,red diamond,32,178,131,280
4653.png,99,102,red diamond,185,178,284,280
4653.png,99,102,purple diamond,338,178,437,280
4653.png,99,102,purple diamond,121,331,220,433
4653.png,99,102,purple diamond,274,331,373,433
4654.png,256,209,white star,144,144,400,353
4655.png,170,138,yellow star,42,85,212,223
4655.png,170,138,yellow star,255,85,425,223
4656.png,99,102,black diamond,32,25,131,127
4656.png,99,102,black diamond,185,25,284,127
4656.png,99,102,black diamond,338,25,437,127
4656.png,99,102,black diamond,32,178,131,280
4656.png,99,102,black diamond,185,178,284,280
4656.png,99,102,black diamond,338,178,437,280
4656.png,99,102,black diamond,32,331,131,433
4656.png,99,102,black diamond,185,331,284,433
4656.png,99,102,black diamond,338,331,437,433
4657.png,170,166,green triangle,42,42,212,208
4657.png,170,166,green triangle,263,42,433,208
4657.png,170,166,green triangle,173,263,343,429
4658.png,128,64,purple rectangle,32,25,160,89
4658.png,128,64,purple rectangle,185,25,313,89
4658.png,128,64,purple rectangle,338,25,466,89
4658.png,128,64,purple rectangle,32,178,160,242
4658.png,128,64,purple rectangle,185,178,313,242
4658.png,128,64,purple rectangle,338,178,466,242
4658.png,128,64,purple rectangle,121,331,249,395
4658.png,128,64,purple rectangle,274,331,402,395
4659.png,170,88,brown oval,42,42,212,130
4659.png,170,88,brown oval,263,42,433,130
4659.png,170,88,brown oval,173,263,343,351
4660.png,128,128,red square,32,32,160,160
4660.png,128,128,red square,185,32,313,160
4660.png,128,128,red square,338,32,466,160
4660.png,128,128,red square,32,224,160,352
4660.png,128,128,red square,185,224,313,352
4660.png,128,128,red square,338,224,466,352
4661.png,170,85,yellow rectangle,42,42,212,127
4661.png,170,138,yellow star,263,42,433,180
4661.png,170,138,yellow star,42,263,212,401
4661.png,170,138,yellow star,263,263,433,401
4662.png,128,128,red square,32,32,160,160
4662.png,128,128,red square,185,32,313,160
4662.png,128,128,red square,338,32,466,160
4662.png,128,128,red square,96,224,224,352
4662.png,128,128,red square,249,224,377,352
4663.png,128,115,orange triangle,32,32,160,147
4663.png,128,115,orange triangle,185,32,313,147
4663.png,128,115,orange triangle,338,32,466,147
4663.png,128,115,orange triangle,32,224,160,339
4663.png,128,115,orange triangle,185,224,313,339
4663.png,128,115,orange triangle,338,224,466,339
4664.png,170,170,yellow square,42,42,212,212
4664.png,170,170,red circle,263,42,433,212
4664.png,170,170,red circle,42,263,212,433
4664.png,170,170,red circle,263,263,433,433
4665.png,128,64,brown rectangle,32,32,160,96
4665.png,128,64,brown rectangle,185,32,313,96
4665.png,128,64,brown rectangle,338,32,466,96
4665.png,128,64,brown rectangle,32,224,160,288
4665.png,128,64,brown rectangle,185,224,313,288
4665.png,128,64,white rectangle,338,224,466,288
4666.png,170,138,blue star,42,42,212,180
4666.png,170,163,pink circle,263,42,433,205
4666.png,170,163,pink circle,173,263,343,426
4667.png,128,104,purple star,32,32,160,136
4667.png,128,64,yellow rectangle,185,32,313,96
4667.png,128,64,yellow rectangle,338,32,466,96
